departamento,provincia,distrito,latitud,longitud,ubigeo
AMAZONAS,BAGUA,ARAMANGO,-5.416388888888889,-78.43777777777778,010202
AMAZONAS,BAGUA,BAGUA,-5.638888888888888,-78.53111111111112,010201
AMAZONAS,BAGUA,COPALLIN,-5.675000000000001,-78.42305555555556,010203
AMAZONAS,BAGUA,EL PARCO,-5.625000000000001,-78.47527777777778,010204
AMAZONAS,BAGUA,IMAZA,-5.163611111111112,-78.28888888888889,010205
AMAZONAS,BAGUA,LA PECA,-5.611944444444444,-78.43694444444445,010206
AMAZONAS,BONGARA,CHISQUILLA,-5.8975,-77.78611111111111,010302
AMAZONAS,BONGARA,CHURUJA,-6.019444444444445,-77.95194444444445,010303
AMAZONAS,BONGARA,COROSHA,-5.843333333333333,-77.82249999999999,010304
AMAZONAS,BONGARA,CUISPES,-5.928333333333334,-77.94611111111111,010305
AMAZONAS,BONGARA,FLORIDA,-5.826111111111111,-77.96944444444445,010306
AMAZONAS,BONGARA,JAZAN,-5.9413888888888895,-77.97722222222222,010307
AMAZONAS,BONGARA,JUMBILLA,-5.904444444444445,-77.79777777777778,010301
AMAZONAS,BONGARA,RECTA,-5.917777777777778,-77.78888888888889,010308
AMAZONAS,BONGARA,SAN CARLOS,-5.966111111111111,-77.94527777777778,010309
AMAZONAS,BONGARA,SHIPASBAMBA,-5.910555555555556,-77.98055555555555,010310
AMAZONAS,BONGARA,VALERA,-6.042777777777777,-77.91916666666667,010311
AMAZONAS,BONGARA,YAMBRASBAMBA,-5.735277777777778,-77.92500000000001,010312
AMAZONAS,CHACHAPOYAS,ASUNCION,-6.0325,-77.71083333333334,010102
AMAZONAS,CHACHAPOYAS,BALSAS,-6.835833333333333,-78.01972222222223,010103
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-6.229444444444445,-77.87277777777777,010101
AMAZONAS,CHACHAPOYAS,CHETO,-6.2555555555555555,-77.70083333333334,010104
AMAZONAS,CHACHAPOYAS,CHILIQUIN,-6.078333333333333,-77.7375,010105
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,-6.9350000000000005,-77.85416666666666,010106
AMAZONAS,CHACHAPOYAS,GRANADA,-6.106388888888889,-77.6286111111111,010107
AMAZONAS,CHACHAPOYAS,HUANCAS,-6.173611111111112,-77.86444444444444,010108
AMAZONAS,CHACHAPOYAS,LA JALCA,-6.4847222222222225,-77.815,010109
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-6.7075000000000005,-77.80388888888889,010110
AMAZONAS,CHACHAPOYAS,LEVANTO,-6.307777777777778,-77.89916666666667,010111
AMAZONAS,CHACHAPOYAS,MAGDALENA,-6.373055555555555,-77.90166666666667,010112
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,-6.594444444444444,-77.8086111111111,010113
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,-6.2091666666666665,-77.66916666666667,010114
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,-6.618055555555556,-77.80222222222221,010115
AMAZONAS,CHACHAPOYAS,OLLEROS,-6.023888888888889,-77.6763888888889,010116
AMAZONAS,CHACHAPOYAS,QUINJALCA,-6.091388888888889,-77.67861111111111,010117
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,-6.229166666666667,-77.74,010118
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,-6.337222222222222,-77.88055555555555,010119
AMAZONAS,CHACHAPOYAS,SOLOCO,-6.260555555555555,-77.74416666666667,010120
AMAZONAS,CHACHAPOYAS,SONCHE,-6.218888888888889,-77.77527777777777,010121
AMAZONAS,CONDORCANQUI,EL CENEPA,-4.455555555555556,-78.1588888888889,010402
AMAZONAS,CONDORCANQUI,NIEVA,-4.5922222222222215,-77.86444444444444,010401
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,-4.015833333333333,-77.76083333333334,010403
AMAZONAS,LUYA,CAMPORREDONDO,-6.213333333333334,-78.32,010502
AMAZONAS,LUYA,COCABAMBA,-6.614166666666667,-78.005,010503
AMAZONAS,LUYA,COLCAMAR,-6.299444444444444,-77.97305555555556,010504
AMAZONAS,LUYA,CONILA,-6.159166666666667,-78.14194444444445,010505
AMAZONAS,LUYA,INGUILPATA,-6.239444444444445,-77.9538888888889,010506
AMAZONAS,LUYA,LAMUD,-6.139166666666667,-77.95222222222222,010501
AMAZONAS,LUYA,LONGUITA,-6.413611111111112,-77.96833333333333,010507
AMAZONAS,LUYA,LONYA CHICO,-6.229722222222223,-77.955,010508
AMAZONAS,LUYA,LUYA,-6.1641666666666675,-77.94416666666667,010509
AMAZONAS,LUYA,LUYA VIEJO,-6.1274999999999995,-78.085,010510
AMAZONAS,LUYA,MARIA,-6.428888888888889,-77.96083333333334,010511
AMAZONAS,LUYA,OCALLI,-6.235277777777778,-78.26638888888888,010512
AMAZONAS,LUYA,OCUMAL,-6.2825,-78.21083333333334,010513
AMAZONAS,LUYA,PISUQUIA,-6.453333333333333,-78.09194444444444,010514
AMAZONAS,LUYA,PROVIDENCIA,-6.2972222222222225,-78.24083333333333,010515
AMAZONAS,LUYA,SAN CRISTOBAL,-6.101666666666667,-77.95972222222223,010516
AMAZONAS,LUYA,SAN FRANCISCO DE YESO,-6.646944444444444,-77.81166666666667,010517
AMAZONAS,LUYA,SAN JERONIMO,-6.059722222222222,-77.97444444444444,010518
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,-6.496388888888889,-77.86194444444443,010519
AMAZONAS,LUYA,SANTA CATALINA,-6.113611111111111,-78.06083333333333,010520
AMAZONAS,LUYA,SANTO TOMAS,-6.5725,-77.86583333333333,010521
AMAZONAS,LUYA,TINGO,-6.379722222222222,-77.90583333333333,010522
AMAZONAS,LUYA,TRITA,-6.151944444444445,-77.98083333333334,010523
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,-6.523055555555556,-77.44250000000001,010602
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,-6.407500000000001,-77.58527777777778,010603
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,-6.431111111111111,-77.53666666666666,010604
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,-6.498055555555555,-77.49888888888889,010605
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,-6.385833333333334,-77.54666666666667,010606
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,-6.386111111111112,-77.50444444444445,010607
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,-6.5,-77.4363888888889,010608
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,-6.467777777777778,-77.39555555555556,010609
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,-6.395277777777778,-77.48222222222222,010601
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,-6.453611111111111,-77.45527777777778,010610
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,-6.493055555555555,-77.47166666666666,010611
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,-6.150833333333334,-77.30388888888889,010612
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,-5.754722222222222,-78.44277777777778,010701
AMAZONAS,UTCUBAMBA,CAJARURO,-5.7363888888888885,-78.42666666666668,010702
AMAZONAS,UTCUBAMBA,CUMBA,-5.935555555555556,-78.66361111111112,010703
AMAZONAS,UTCUBAMBA,EL MILAGRO,-5.637777777777777,-78.55833333333334,010704
AMAZONAS,UTCUBAMBA,JAMALCA,-5.894166666666666,-78.23777777777778,010705
AMAZONAS,UTCUBAMBA,LONYA GRANDE,-6.096388888888889,-78.4225,010706
AMAZONAS,UTCUBAMBA,YAMON,-6.050833333333333,-78.52888888888889,010707
CAJAMARCA,CAJABAMBA,CACHACHI,-7.448888888888889,-78.26888888888888,060202
CAJAMARCA,CAJABAMBA,CAJABAMBA,-7.623055555555556,-78.0461111111111,060201
CAJAMARCA,CAJABAMBA,CONDEBAMBA,-7.573611111111111,-78.06972222222223,060203
CAJAMARCA,CAJABAMBA,SITACOCHA,-7.519444444444445,-77.96944444444445,060204
CAJAMARCA,CAJAMARCA,ASUNCION,-7.324722222222222,-78.51861111111111,060102
CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.154722222222222,-78.51083333333334,060101
CAJAMARCA,CAJAMARCA,CHETILLA,-7.146944444444445,-78.67333333333333,060103
CAJAMARCA,CAJAMARCA,COSPAN,-7.427222222222222,-78.54222222222222,060104
CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.086944444444444,-78.34444444444443,060105
CAJAMARCA,CAJAMARCA,JESUS,-7.248611111111111,-78.37916666666666,060106
CAJAMARCA,CAJAMARCA,LLACANORA,-7.193611111111111,-78.42666666666668,060107
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,-7.163611111111112,-78.46444444444445,060108
CAJAMARCA,CAJAMARCA,MAGDALENA,-7.2508333333333335,-78.65972222222223,060109
CAJAMARCA,CAJAMARCA,MATARA,-7.254722222222222,-78.25972222222222,060110
CAJAMARCA,CAJAMARCA,NAMORA,-7.202777777777778,-78.32472222222222,060111
CAJAMARCA,CAJAMARCA,SAN JUAN,-7.291666666666667,-78.4975,060112
CAJAMARCA,CELENDIN,CELENDIN,-6.866944444444445,-78.14305555555556,060301
CAJAMARCA,CELENDIN,CHUMUCH,-6.602777777777778,-78.20027777777779,060302
CAJAMARCA,CELENDIN,CORTEGANA,-6.513055555555556,-78.32888888888888,060303
CAJAMARCA,CELENDIN,HUASMIN,-6.8374999999999995,-78.24472222222222,060304
CAJAMARCA,CELENDIN,JORGE CHAVEZ,-6.941111111111112,-78.09166666666667,060305
CAJAMARCA,CELENDIN,JOSE GALVEZ,-6.9255555555555555,-78.13277777777778,060306
CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,-6.723888888888889,-78.2825,060312
CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,-6.650277777777778,-78.2325,060307
CAJAMARCA,CELENDIN,OXAMARCA,-7.042222222222222,-78.06833333333333,060308
CAJAMARCA,CELENDIN,SOROCHUCO,-6.911944444444445,-78.25527777777778,060309
CAJAMARCA,CELENDIN,SUCRE,-6.942777777777778,-78.13527777777779,060310
CAJAMARCA,CELENDIN,UTCO,-6.896388888888889,-78.06333333333333,060311
CAJAMARCA,CHOTA,ANGUIA,-6.341944444444444,-78.60527777777777,060402
CAJAMARCA,CHOTA,CHADIN,-6.471388888888889,-78.41944444444445,060403
CAJAMARCA,CHOTA,CHALAMARCA,-6.503055555555555,-78.47972222222222,060419
CAJAMARCA,CHOTA,CHIGUIRIP,-6.428333333333334,-78.7213888888889,060404
CAJAMARCA,CHOTA,CHIMBAN,-6.251666666666667,-78.47888888888889,060405
CAJAMARCA,CHOTA,CHOROPAMPA,-6.3711111111111105,-78.41194444444444,060406
CAJAMARCA,CHOTA,CHOTA,-6.559722222222222,-78.64694444444446,060401
CAJAMARCA,CHOTA,COCHABAMBA,-6.473888888888889,-78.88583333333334,060407
CAJAMARCA,CHOTA,CONCHAN,-6.4447222222222225,-78.65583333333333,060408
CAJAMARCA,CHOTA,HUAMBOS,-6.452777777777778,-78.96111111111111,060409
CAJAMARCA,CHOTA,LAJAS,-6.560555555555555,-78.73472222222222,060410
CAJAMARCA,CHOTA,LLAMA,-6.514444444444444,-79.12027777777777,060411
CAJAMARCA,CHOTA,MIRACOSTA,-6.404444444444445,-79.28361111111111,060412
CAJAMARCA,CHOTA,PACCHA,-6.4975000000000005,-78.42361111111111,060413
CAJAMARCA,CHOTA,PION,-6.177777777777778,-78.4825,060414
CAJAMARCA,CHOTA,QUEROCOTO,-6.359722222222222,-79.03444444444445,060415
CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,-6.424166666666667,-79.24222222222222,060416
CAJAMARCA,CHOTA,TACABAMBA,-6.392777777777778,-78.61138888888888,060417
CAJAMARCA,CHOTA,TOCMOCHE,-6.412777777777778,-79.36083333333333,060418
CAJAMARCA,CONTUMAZA,CHILETE,-7.221388888888889,-78.83972222222222,060502
CAJAMARCA,CONTUMAZA,CONTUMAZA,-7.366666666666666,-78.80527777777777,060501
CAJAMARCA,CONTUMAZA,CUPISNIQUE,-7.348888888888888,-79.02972222222222,060503
CAJAMARCA,CONTUMAZA,GUZMANGO,-7.383888888888889,-78.89611111111111,060504
CAJAMARCA,CONTUMAZA,SAN BENITO,-7.425000000000001,-78.92750000000001,060505
CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,-7.344444444444444,-78.83666666666666,060506
CAJAMARCA,CONTUMAZA,TANTARICA,-7.3005555555555555,-78.93305555555555,060507
CAJAMARCA,CONTUMAZA,YONAN,-7.253055555555555,-79.13111111111111,060508
CAJAMARCA,CUTERVO,CALLAYUC,-6.181111111111111,-78.91055555555556,060602
CAJAMARCA,CUTERVO,CHOROS,-5.9,-78.69388888888889,060603
CAJAMARCA,CUTERVO,CUJILLO,-6.106944444444444,-78.57388888888889,060604
CAJAMARCA,CUTERVO,CUTERVO,-6.377222222222222,-78.81805555555555,060601
CAJAMARCA,CUTERVO,LA RAMADA,-6.253333333333333,-78.57555555555555,060605
CAJAMARCA,CUTERVO,PIMPINGOS,-6.061944444444444,-78.75861111111111,060606
CAJAMARCA,CUTERVO,QUEROCOTILLO,-6.273611111111111,-79.03777777777778,060607
CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,-6.238888888888889,-78.71277777777777,060608
CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,-6.163055555555556,-78.59805555555555,060609
CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,-6.293888888888889,-78.6036111111111,060610
CAJAMARCA,CUTERVO,SANTA CRUZ,-6.095,-78.85277777777777,060611
CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,-6.244722222222222,-78.85527777777777,060612
CAJAMARCA,CUTERVO,SANTO TOMAS,-6.1513888888888895,-78.68194444444445,060613
CAJAMARCA,CUTERVO,SOCOTA,-6.315277777777777,-78.69944444444445,060614
CAJAMARCA,CUTERVO,TORIBIO CASANOVA,-6.004166666666666,-78.69833333333334,060615
CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.679722222222223,-78.51888888888888,060701
CAJAMARCA,HUALGAYOC,CHUGUR,-6.670833333333333,-78.73833333333333,060702
CAJAMARCA,HUALGAYOC,HUALGAYOC,-6.764722222222222,-78.60805555555555,060703
CAJAMARCA,JAEN,BELLAVISTA,-5.667777777777778,-78.67722222222223,060802
CAJAMARCA,JAEN,CHONTALI,-5.646111111111111,-79.08833333333332,060803
CAJAMARCA,JAEN,COLASAY,-5.978611111111111,-79.06861111111111,060804
CAJAMARCA,JAEN,HUABAL,-5.6125,-78.89972222222222,060805
CAJAMARCA,JAEN,JAEN,-5.708888888888889,-78.80916666666667,060801
CAJAMARCA,JAEN,LAS PIRIAS,-5.627222222222223,-78.85277777777777,060806
CAJAMARCA,JAEN,POMAHUACA,-5.931388888888889,-79.22944444444444,060807
CAJAMARCA,JAEN,PUCARA,-6.041388888888889,-79.12833333333333,060808
CAJAMARCA,JAEN,SALLIQUE,-5.658055555555556,-79.31527777777778,060809
CAJAMARCA,JAEN,SAN FELIPE,-5.770277777777777,-79.31388888888888,060810
CAJAMARCA,JAEN,SAN JOSE DEL ALTO,-5.465,-79.01777777777778,060811
CAJAMARCA,JAEN,SANTA ROSA,-5.434166666666667,-78.56666666666666,060812
CAJAMARCA,SAN IGNACIO,CHIRINOS,-5.305833333333333,-78.89833333333334,060902
CAJAMARCA,SAN IGNACIO,HUARANGO,-5.272222222222222,-78.77583333333334,060903
CAJAMARCA,SAN IGNACIO,LA COIPA,-5.392777777777778,-78.9063888888889,060904
CAJAMARCA,SAN IGNACIO,NAMBALLE,-5.004166666666666,-79.08722222222222,060905
CAJAMARCA,SAN IGNACIO,SAN IGNACIO,-5.146111111111112,-79.00472222222223,060901
CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,-5.103055555555555,-78.91416666666667,060906
CAJAMARCA,SAN IGNACIO,TABACONAS,-5.316111111111111,-79.28333333333333,060907
CAJAMARCA,SAN MARCOS,CHANCAY,-7.388055555555556,-78.12333333333332,061002
CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,-7.464444444444444,-78.13,061003
CAJAMARCA,SAN MARCOS,GREGORIO PITA,-7.273611111111111,-78.16000000000001,061004
CAJAMARCA,SAN MARCOS,ICHOCAN,-7.368888888888889,-78.12972222222221,061005
CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,-7.349444444444444,-78.04777777777778,061006
CAJAMARCA,SAN MARCOS,JOSE SABOGAL,-7.251111111111111,-78.03666666666666,061007
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,-7.335833333333333,-78.17,061001
CAJAMARCA,SAN MIGUEL,BOLIVAR,-6.976944444444444,-79.17805555555556,061102
CAJAMARCA,SAN MIGUEL,CALQUIS,-6.980277777777778,-78.85,061103
CAJAMARCA,SAN MIGUEL,CATILLUC,-6.801666666666667,-78.77916666666667,061104
CAJAMARCA,SAN MIGUEL,EL PRADO,-7.033611111111111,-79.01083333333334,061105
CAJAMARCA,SAN MIGUEL,LA FLORIDA,-6.868611111111112,-79.12583333333333,061106
CAJAMARCA,SAN MIGUEL,LLAPA,-6.980833333333334,-78.80749999999999,061107
CAJAMARCA,SAN MIGUEL,NANCHOC,-6.959444444444444,-79.2425,061108
CAJAMARCA,SAN MIGUEL,NIEPOS,-6.926666666666667,-79.13,061109
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,-7.0569444444444445,-79.09527777777777,061110
CAJAMARCA,SAN MIGUEL,SAN MIGUEL,-7,-78.85,061101
CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,-6.9775,-78.77388888888889,061111
CAJAMARCA,SAN MIGUEL,TONGOD,-6.7575,-78.825,061112
CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,-7.046666666666667,-79.06055555555555,061113
CAJAMARCA,SAN PABLO,SAN BERNARDINO,-7.168055555555556,-78.82916666666667,061202
CAJAMARCA,SAN PABLO,SAN LUIS,-7.156944444444445,-78.86805555555554,061203
CAJAMARCA,SAN PABLO,SAN PABLO,-7.118611111111111,-78.82333333333332,061201
CAJAMARCA,SAN PABLO,TUMBADEN,-7.025277777777777,-78.73972222222223,061204
CAJAMARCA,SANTA CRUZ,ANDABAMBA,-6.662777777777778,-78.81694444444445,061302
CAJAMARCA,SANTA CRUZ,CATACHE,-6.673611111111112,-79.03277777777778,061303
CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,-6.576111111111111,-78.86749999999999,061304
CAJAMARCA,SANTA CRUZ,LA ESPERANZA,-6.592499999999999,-78.89583333333334,061305
CAJAMARCA,SANTA CRUZ,NINABAMBA,-6.649722222222222,-78.7875,061306
CAJAMARCA,SANTA CRUZ,PULAN,-6.738888888888889,-78.92027777777778,061307
CAJAMARCA,SANTA CRUZ,SANTA CRUZ,-6.6258333333333335,-78.94416666666667,061301
CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,-6.6913888888888895,-78.91611111111112,061308
CAJAMARCA,SANTA CRUZ,SEXI,-6.564166666666667,-79.05138888888888,061309
CAJAMARCA,SANTA CRUZ,UTICYACU,-6.6066666666666665,-78.79388888888889,061310
CAJAMARCA,SANTA CRUZ,YAUYUCAN,-6.677222222222222,-78.81861111111111,061311
LA LIBERTAD,ASCOPE,ASCOPE,-7.713611111111112,-79.10722222222222,130201
LA LIBERTAD,ASCOPE,CASA GRANDE,-7.745277777777778,-79.18805555555556,130208
LA LIBERTAD,ASCOPE,CHICAMA,-7.842499999999999,-79.14416666666668,130202
LA LIBERTAD,ASCOPE,CHOCOPE,-7.791388888888889,-79.22305555555556,130203
LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,-7.876388888888889,-79.29583333333333,130204
LA LIBERTAD,ASCOPE,PAIJAN,-7.7347222222222225,-79.30333333333333,130205
LA LIBERTAD,ASCOPE,RAZURI,-7.702222222222223,-79.43777777777778,130206
LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,-7.957777777777778,-79.24361111111111,130207
LA LIBERTAD,BOLIVAR,BAMBAMARCA,-7.439722222222223,-77.69305555555556,130302
LA LIBERTAD,BOLIVAR,BOLIVAR,-7.153888888888889,-77.70222222222222,130301
LA LIBERTAD,BOLIVAR,CONDORMARCA,-7.546666666666667,-77.59972222222221,130303
LA LIBERTAD,BOLIVAR,LONGOTEA,-7.043888888888889,-77.87222222222222,130304
LA LIBERTAD,BOLIVAR,UCHUMARCA,-7.0472222222222225,-77.80555555555556,130305
LA LIBERTAD,BOLIVAR,UCUNCHA,-7.165277777777778,-77.85916666666667,130306
LA LIBERTAD,CHEPEN,CHEPEN,-7.2275,-79.42944444444444,130401
LA LIBERTAD,CHEPEN,PACANGA,-7.171388888888889,-79.48555555555555,130402
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,-7.1825,-79.52,130403
LA LIBERTAD,GRAN CHIMU,CASCAS,-7.479444444444445,-78.81972222222223,131101
LA LIBERTAD,GRAN CHIMU,LUCMA,-7.640555555555555,-78.55222222222221,131102
LA LIBERTAD,GRAN CHIMU,MARMOT,-7.698333333333333,-78.6261111111111,131103
LA LIBERTAD,GRAN CHIMU,SAYAPULLO,-7.595833333333333,-78.465,131104
LA LIBERTAD,JULCAN,CALAMARCA,-8.17,-78.41222222222223,130502
LA LIBERTAD,JULCAN,CARABAMBA,-8.112499999999999,-78.60749999999999,130503
LA LIBERTAD,JULCAN,HUASO,-8.224722222222223,-78.41416666666667,130504
LA LIBERTAD,JULCAN,JULCAN,-8.042777777777777,-78.4863888888889,130501
LA LIBERTAD,OTUZCO,AGALLPAMPA,-7.981944444444444,-78.54666666666667,130602
LA LIBERTAD,OTUZCO,CHARAT,-7.823888888888889,-78.44805555555556,130604
LA LIBERTAD,OTUZCO,HUARANCHAL,-7.689722222222223,-78.44250000000001,130605
LA LIBERTAD,OTUZCO,LA CUESTA,-7.9188888888888895,-78.70472222222223,130606
LA LIBERTAD,OTUZCO,MACHE,-8.029166666666667,-78.535,130608
LA LIBERTAD,OTUZCO,OTUZCO,-7.902222222222223,-78.56555555555555,130601
LA LIBERTAD,OTUZCO,PARANDAY,-7.885,-78.70944444444444,130610
LA LIBERTAD,OTUZCO,SALPO,-8.003055555555555,-78.60416666666666,130611
LA LIBERTAD,OTUZCO,SINSICAP,-7.851666666666667,-78.75416666666666,130613
LA LIBERTAD,OTUZCO,USQUIL,-7.815277777777777,-78.41666666666667,130614
LA LIBERTAD,PACASMAYO,GUADALUPE,-7.243611111111111,-79.47027777777778,130702
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,-7.3374999999999995,-79.56305555555555,130703
LA LIBERTAD,PACASMAYO,PACASMAYO,-7.401111111111112,-79.57222222222222,130704
LA LIBERTAD,PACASMAYO,SAN JOSE,-7.35,-79.45527777777778,130705
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,-7.418333333333334,-79.51472222222222,130701
LA LIBERTAD,PATAZ,BULDIBUYO,-8.126944444444446,-77.39527777777778,130802
LA LIBERTAD,PATAZ,CHILLIA,-8.124444444444444,-77.515,130803
LA LIBERTAD,PATAZ,HUANCASPATA,-8.4575,-77.29833333333333,130804
LA LIBERTAD,PATAZ,HUAYLILLAS,-8.187222222222223,-77.34388888888888,130805
LA LIBERTAD,PATAZ,HUAYO,-8.004444444444445,-77.59222222222222,130806
LA LIBERTAD,PATAZ,ONGON,-8.207777777777777,-76.98277777777778,130807
LA LIBERTAD,PATAZ,PARCOY,-8.033333333333335,-77.47972222222222,130808
LA LIBERTAD,PATAZ,PATAZ,-7.785,-77.59388888888888,130809
LA LIBERTAD,PATAZ,PIAS,-7.871944444444445,-77.54666666666667,130810
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,-8.438055555555556,-77.32055555555556,130811
LA LIBERTAD,PATAZ,TAURIJA,-8.307777777777778,-77.42361111111111,130812
LA LIBERTAD,PATAZ,TAYABAMBA,-8.275,-77.2961111111111,130801
LA LIBERTAD,PATAZ,URPAY,-8.347777777777779,-77.38944444444445,130813
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,-7.781944444444444,-77.86833333333333,130902
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,-7.806388888888889,-77.7175,130903
LA LIBERTAD,SANCHEZ CARRION,CURGOS,-7.859999999999999,-77.94388888888889,130904
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,-7.811111111111111,-78.04666666666667,130901
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,-7.7058333333333335,-78.03361111111111,130905
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,-7.786111111111111,-78.14194444444445,130906
LA LIBERTAD,SANCHEZ CARRION,SARIN,-7.911388888888889,-77.90611111111112,130907
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,-7.699166666666667,-77.74361111111111,130908
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,-8.132777777777779,-78.05583333333333,131002
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,-8.094444444444445,-78.14888888888889,131003
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,-8.170833333333333,-77.9738888888889,131004
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,-8.193333333333333,-77.95722222222223,131005
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,-8.001944444444444,-78.31,131006
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,-8.120277777777778,-78.14222222222223,131007
LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,-8.145277777777777,-78.17361111111111,131001
LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,-8.022222222222224,-77.73,131008
LA LIBERTAD,TRUJILLO,EL PORVENIR,-8.088055555555556,-78.99777777777778,130102
LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,-8.082777777777778,-79.02333333333333,130103
LA LIBERTAD,TRUJILLO,HUANCHACO,-8.08,-79.12166666666666,130104
LA LIBERTAD,TRUJILLO,LA ESPERANZA,-8.056111111111111,-79.05166666666666,130105
LA LIBERTAD,TRUJILLO,LAREDO,-8.089722222222223,-78.96027777777778,130106
LA LIBERTAD,TRUJILLO,MOCHE,-8.171388888888888,-79.00916666666667,130107
LA LIBERTAD,TRUJILLO,POROTO,-8.011388888888888,-78.76777777777778,130108
LA LIBERTAD,TRUJILLO,SALAVERRY,-8.224444444444444,-78.97611111111111,130109
LA LIBERTAD,TRUJILLO,SIMBAL,-7.976666666666667,-78.81333333333333,130110
LA LIBERTAD,TRUJILLO,TRUJILLO,-8.1,-79.03055555555555,130101
LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,-8.136388888888888,-79.04333333333334,130111
LA LIBERTAD,VIRU,CHAO,-8.540555555555555,-78.67888888888889,131202
LA LIBERTAD,VIRU,GUADALUPITO,-8.951666666666666,-78.62472222222222,131203
LA LIBERTAD,VIRU,VIRU,-8.414444444444445,-78.75277777777778,131201
LAMBAYEQUE,CHICLAYO,CAYALTI,-6.891666666666667,-79.56222222222222,140116
LAMBAYEQUE,CHICLAYO,CHICLAYO,-6.766944444444444,-79.85055555555554,140101
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,-6.643055555555555,-79.38527777777779,140102
LAMBAYEQUE,CHICLAYO,ETEN,-6.906944444444445,-79.8625,140103
LAMBAYEQUE,CHICLAYO,ETEN PUERTO,-6.9255555555555555,-79.86611111111111,140104
LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,-6.763055555555556,-79.83444444444444,140105
